Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
4.97124	Src2	0	436	LastDelay	0.611235	611235	1	1
4.97124	Src2	0	436	FullDelay	0.611235	611235	1	1
4.97363	Src1	0	434	LastDelay	0.633631	633631	1	1
4.97363	Src1	0	434	FullDelay	0.633631	633631	1	1
4.98324	Src1	0	438	LastDelay	0.603235	603235	1	1
4.98324	Src1	0	438	FullDelay	0.603235	603235	1	1
4.98683	Src2	0	433	LastDelay	0.656831	656831	1	1
4.98683	Src2	0	433	FullDelay	0.656831	656831	1	1
4.99644	Src1	0	439	LastDelay	0.606435	606435	1	1
4.99644	Src1	0	439	FullDelay	0.606435	606435	1	1
4.99883	Src2	0	437	LastDelay	0.628831	628831	1	1
4.99883	Src2	0	437	FullDelay	0.628831	628831	1	1
5.00964	Src2	0	441	LastDelay	0.599635	599635	1	1
5.00964	Src2	0	441	FullDelay	0.599635	599635	1	1
5.01083	Src1	0	437	LastDelay	0.640831	640831	1	1
5.01083	Src1	0	437	FullDelay	0.640831	640831	1	1
5.02164	Src1	0	443	LastDelay	0.591635	591635	1	1
5.02164	Src1	0	443	FullDelay	0.591635	591635	1	1
5.02283	Src2	0	438	LastDelay	0.642831	642831	1	1
5.02283	Src2	0	438	FullDelay	0.642831	642831	1	1
5.03364	Src2	0	444	LastDelay	0.593635	593635	1	1
5.03364	Src2	0	444	FullDelay	0.593635	593635	1	1
5.03603	Src1	0	441	LastDelay	0.626031	626031	1	1
5.03603	Src1	0	441	FullDelay	0.626031	626031	1	1
5.04564	Src1	0	445	LastDelay	0.595635	595635	1	1
5.04564	Src1	0	445	FullDelay	0.595635	595635	1	1
5.04803	Src2	0	440	LastDelay	0.648031	648031	1	1
5.04803	Src2	0	440	FullDelay	0.648031	648031	1	1
5.05884	Src2	0	445	LastDelay	0.608835	608835	1	1
5.05884	Src2	0	445	FullDelay	0.608835	608835	1	1
5.07084	Src1	0	446	LastDelay	0.610835	610835	1	1
5.07084	Src1	0	446	FullDelay	0.610835	610835	1	1
5.08284	Src2	0	446	LastDelay	0.622835	622835	1	1
5.08284	Src2	0	446	FullDelay	0.622835	622835	1	1
5.09604	Src1	0	447	LastDelay	0.626035	626035	1	1
5.09604	Src1	0	447	FullDelay	0.626035	626035	1	1
5.10804	Src2	0	447	LastDelay	0.638035	638035	1	1
5.10804	Src2	0	447	FullDelay	0.638035	638035	1	1
5.12004	Src2	0	448	LastDelay	0.640035	640035	1	1
5.12004	Src2	0	448	FullDelay	0.640035	640035	1	1
5.13324	Src1	0	450	LastDelay	0.633235	633235	1	1
5.13324	Src1	0	450	FullDelay	0.633235	633235	1	1
5.14524	Src1	0	452	LastDelay	0.625235	625235	1	1
5.14524	Src1	0	452	FullDelay	0.625235	625235	1	1
5.15363	Src2	0	449	LastDelay	0.663631	663631	1	1
5.15363	Src2	0	449	FullDelay	0.663631	663631	1	1
5.15844	Src1	0	454	LastDelay	0.618435	618435	1	1
5.15844	Src1	0	454	FullDelay	0.618435	618435	1	1
5.16683	Src1	0	449	LastDelay	0.676831	676831	1	1
5.16683	Src1	0	449	FullDelay	0.676831	676831	1	1
5.17044	Src1	0	455	LastDelay	0.620435	620435	1	1
5.17044	Src1	0	455	FullDelay	0.620435	620435	1	1
5.17883	Src2	0	453	LastDelay	0.648831	648831	1	1
5.17883	Src2	0	453	FullDelay	0.648831	648831	1	1
5.18364	Src1	0	457	LastDelay	0.613635	613635	1	1
5.18364	Src1	0	457	FullDelay	0.613635	613635	1	1
5.19083	Src1	0	453	LastDelay	0.660831	660831	1	1
5.19083	Src1	0	453	FullDelay	0.660831	660831	1	1
5.19564	Src2	0	458	LastDelay	0.615635	615635	1	1
5.19564	Src2	0	458	FullDelay	0.615635	615635	1	1
5.20283	Src2	0	454	LastDelay	0.662831	662831	1	1
5.20283	Src2	0	454	FullDelay	0.662831	662831	1	1
5.20884	Src2	0	460	LastDelay	0.608835	608835	1	1
5.20884	Src2	0	460	FullDelay	0.608835	608835	1	1
5.21603	Src2	0	456	LastDelay	0.656031	656031	1	1
5.21603	Src2	0	456	FullDelay	0.656031	656031	1	1
5.22084	Src1	0	461	LastDelay	0.610835	610835	1	1
5.22084	Src1	0	461	FullDelay	0.610835	610835	1	1
5.22803	Src1	0	456	LastDelay	0.668031	668031	1	1
5.22803	Src1	0	456	FullDelay	0.668031	668031	1	1
5.23284	Src2	0	461	LastDelay	0.622835	622835	1	1
5.23284	Src2	0	461	FullDelay	0.622835	622835	1	1
5.24604	Src2	0	462	LastDelay	0.626035	626035	1	1
5.24604	Src2	0	462	FullDelay	0.626035	626035	1	1
5.25804	Src1	0	463	LastDelay	0.628035	628035	1	1
5.25804	Src1	0	463	FullDelay	0.628035	628035	1	1
5.27004	Src2	0	463	LastDelay	0.640035	640035	1	1
5.27004	Src2	0	463	FullDelay	0.640035	640035	1	1
5.28204	Src1	0	464	LastDelay	0.642035	642035	1	1
5.28204	Src1	0	464	FullDelay	0.642035	642035	1	1
5.29524	Src1	0	467	LastDelay	0.625235	625235	1	1
5.29524	Src1	0	467	FullDelay	0.625235	625235	1	1
5.30724	Src1	0	468	LastDelay	0.627235	627235	1	1
5.30724	Src1	0	468	FullDelay	0.627235	627235	1	1
5.32044	Src2	0	469	LastDelay	0.630435	630435	1	1
5.32044	Src2	0	469	FullDelay	0.630435	630435	1	1
5.32167	Src2	0	467	LastDelay	0.651666	651666	1	1
5.32167	Src2	0	467	FullDelay	0.651666	651666	1	1
5.33244	Src2	0	471	LastDelay	0.622435	622435	1	1
5.33244	Src2	0	471	FullDelay	0.622435	622435	1	1
5.33483	Src1	0	469	LastDelay	0.644831	644831	1	1
5.33483	Src1	0	469	FullDelay	0.644831	644831	1	1
5.34564	Src2	0	472	LastDelay	0.625635	625635	1	1
5.34564	Src2	0	472	FullDelay	0.625635	625635	1	1
5.34683	Src1	0	471	LastDelay	0.636831	636831	1	1
5.34683	Src1	0	471	FullDelay	0.636831	636831	1	1
5.35764	Src2	0	474	LastDelay	0.617635	617635	1	1
5.35764	Src2	0	474	FullDelay	0.617635	617635	1	1
5.35887	Src2	0	470	LastDelay	0.658866	658866	1	1
5.35887	Src2	0	470	FullDelay	0.658866	658866	1	1
5.37084	Src1	0	476	LastDelay	0.610835	610835	1	1
5.37084	Src1	0	476	FullDelay	0.610835	610835	1	1
5.37207	Src1	0	472	LastDelay	0.652066	652066	1	1
5.37207	Src1	0	472	FullDelay	0.652066	652066	1	1
5.38284	Src1	0	478	LastDelay	0.602835	602835	1	1
5.38284	Src1	0	478	FullDelay	0.602835	602835	1	1
5.38407	Src1	0	474	LastDelay	0.644066	644066	1	1
5.38407	Src1	0	474	FullDelay	0.644066	644066	1	1
5.39604	Src2	0	478	LastDelay	0.616035	616035	1	1
5.39604	Src2	0	478	FullDelay	0.616035	616035	1	1
5.39727	Src2	0	473	LastDelay	0.667266	667266	1	1
5.39727	Src2	0	473	FullDelay	0.667266	667266	1	1
5.40804	Src2	0	479	LastDelay	0.618035	618035	1	1
5.40804	Src2	0	479	FullDelay	0.618035	618035	1	1
5.42004	Src2	0	480	LastDelay	0.620035	620035	1	1
5.42004	Src2	0	480	FullDelay	0.620035	620035	1	1
5.43204	Src1	0	481	LastDelay	0.622035	622035	1	1
5.43204	Src1	0	481	FullDelay	0.622035	622035	1	1
5.44524	Src2	0	481	LastDelay	0.635235	635235	1	1
5.44524	Src2	0	481	FullDelay	0.635235	635235	1	1
5.45724	Src1	0	482	LastDelay	0.637235	637235	1	1
5.45724	Src1	0	482	FullDelay	0.637235	637235	1	1
5.46924	Src2	0	482	LastDelay	0.649235	649235	1	1
5.46924	Src2	0	482	FullDelay	0.649235	649235	1	1
5.48244	Src1	0	484	LastDelay	0.642435	642435	1	1
5.48244	Src1	0	484	FullDelay	0.642435	642435	1	1
5.49444	Src2	0	485	LastDelay	0.644435	644435	1	1
5.49444	Src2	0	485	FullDelay	0.644435	644435	1	1
5.50163	Src2	0	483	LastDelay	0.671631	671631	1	1
5.50163	Src2	0	483	FullDelay	0.671631	671631	1	1
5.50764	Src2	0	487	LastDelay	0.637635	637635	1	1
5.50764	Src2	0	487	FullDelay	0.637635	637635	1	1
5.51483	Src1	0	485	LastDelay	0.664831	664831	1	1
5.51483	Src1	0	485	FullDelay	0.664831	664831	1	1
5.51964	Src1	0	489	LastDelay	0.629635	629635	1	1
5.51964	Src1	0	489	FullDelay	0.629635	629635	1	1
5.52683	Src1	0	487	LastDelay	0.656831	656831	1	1
5.52683	Src1	0	487	FullDelay	0.656831	656831	1	1
5.53284	Src1	0	491	LastDelay	0.622835	622835	1	1
5.53284	Src1	0	491	FullDelay	0.622835	622835	1	1
5.53883	Src2	0	486	LastDelay	0.678831	678831	1	1
5.53883	Src2	0	486	FullDelay	0.678831	678831	1	1
5.54484	Src2	0	492	LastDelay	0.624835	624835	1	1
5.54484	Src2	0	492	FullDelay	0.624835	624835	1	1
5.55083	Src2	0	488	LastDelay	0.670831	670831	1	1
5.55083	Src2	0	488	FullDelay	0.670831	670831	1	1
5.55804	Src2	0	493	LastDelay	0.628035	628035	1	1
5.55804	Src2	0	493	FullDelay	0.628035	628035	1	1
5.56403	Src2	0	490	LastDelay	0.664031	664031	1	1
5.56403	Src2	0	490	FullDelay	0.664031	664031	1	1
5.57004	Src2	0	494	LastDelay	0.630035	630035	1	1
5.57004	Src2	0	494	FullDelay	0.630035	630035	1	1
5.57603	Src1	0	490	LastDelay	0.676031	676031	1	1
5.57603	Src1	0	490	FullDelay	0.676031	676031	1	1
5.58204	Src2	0	495	LastDelay	0.632035	632035	1	1
5.58204	Src2	0	495	FullDelay	0.632035	632035	1	1
5.59524	Src2	0	498	LastDelay	0.615235	615235	1	1
5.59524	Src2	0	498	FullDelay	0.615235	615235	1	1
5.60724	Src1	0	499	LastDelay	0.617235	617235	1	1
5.60724	Src1	0	499	FullDelay	0.617235	617235	1	1
5.61924	Src2	0	499	LastDelay	0.629235	629235	1	1
5.61924	Src2	0	499	FullDelay	0.629235	629235	1	1
5.63124	Src1	0	500	LastDelay	0.631235	631235	1	1
5.63124	Src1	0	500	FullDelay	0.631235	631235	1	1
5.64444	Src2	0	501	LastDelay	0.634435	634435	1	1
5.64444	Src2	0	501	FullDelay	0.634435	634435	1	1
5.65644	Src2	0	503	LastDelay	0.626435	626435	1	1
5.65644	Src2	0	503	FullDelay	0.626435	626435	1	1
5.66964	Src1	0	504	LastDelay	0.629635	629635	1	1
5.66964	Src1	0	504	FullDelay	0.629635	629635	1	1
5.67087	Src1	0	503	LastDelay	0.640866	640866	1	1
5.67087	Src1	0	503	FullDelay	0.640866	640866	1	1
5.68164	Src1	0	506	LastDelay	0.621635	621635	1	1
5.68164	Src1	0	506	FullDelay	0.621635	621635	1	1
5.69363	Src2	0	505	LastDelay	0.643631	643631	1	1
5.69363	Src2	0	505	FullDelay	0.643631	643631	1	1
5.69487	Src2	0	507	LastDelay	0.624866	624866	1	1
5.69487	Src2	0	507	FullDelay	0.624866	624866	1	1
5.70683	Src1	0	505	LastDelay	0.656831	656831	1	1
5.70683	Src1	0	505	FullDelay	0.656831	656831	1	1
5.70807	Src1	0	509	LastDelay	0.618066	618066	1	1
5.70807	Src1	0	509	FullDelay	0.618066	618066	1	1
5.71883	Src2	0	504	LastDelay	0.678831	678831	1	1
5.71883	Src2	0	504	FullDelay	0.678831	678831	1	1
5.72007	Src2	0	510	LastDelay	0.620066	620066	1	1
5.72007	Src2	0	510	FullDelay	0.620066	620066	1	1
5.73083	Src1	0	507	LastDelay	0.660831	660831	1	1
5.73083	Src1	0	507	FullDelay	0.660831	660831	1	1
5.73204	Src2	0	512	LastDelay	0.612035	612035	1	1
5.73204	Src2	0	512	FullDelay	0.612035	612035	1	1
5.74283	Src2	0	508	LastDelay	0.662831	662831	1	1
5.74283	Src2	0	508	FullDelay	0.662831	662831	1	1
5.74524	Src1	0	513	LastDelay	0.615235	615235	1	1
5.74524	Src1	0	513	FullDelay	0.615235	615235	1	1
5.75603	Src1	0	508	LastDelay	0.676031	676031	1	1
5.75603	Src1	0	508	FullDelay	0.676031	676031	1	1
5.75724	Src2	0	513	LastDelay	0.627235	627235	1	1
5.75724	Src2	0	513	FullDelay	0.627235	627235	1	1
5.76924	Src2	0	515	LastDelay	0.619235	619235	1	1
5.76924	Src2	0	515	FullDelay	0.619235	619235	1	1
5.78124	Src1	0	516	LastDelay	0.621235	621235	1	1
5.78124	Src1	0	516	FullDelay	0.621235	621235	1	1
5.79444	Src1	0	517	LastDelay	0.624435	624435	1	1
5.79444	Src1	0	517	FullDelay	0.624435	624435	1	1
5.80644	Src2	0	517	LastDelay	0.636435	636435	1	1
5.80644	Src2	0	517	FullDelay	0.636435	636435	1	1
5.81844	Src1	0	518	LastDelay	0.638435	638435	1	1
5.81844	Src1	0	518	FullDelay	0.638435	638435	1	1
5.83164	Src1	0	519	LastDelay	0.641635	641635	1	1
5.83164	Src1	0	519	FullDelay	0.641635	641635	1	1
5.84364	Src1	0	521	LastDelay	0.633635	633635	1	1
5.84364	Src1	0	521	FullDelay	0.633635	633635	1	1
5.84963	Src2	0	518	LastDelay	0.669631	669631	1	1
5.84963	Src2	0	518	FullDelay	0.669631	669631	1	1
5.85684	Src1	0	522	LastDelay	0.636835	636835	1	1
5.85684	Src1	0	522	FullDelay	0.636835	636835	1	1
5.86884	Src2	0	523	LastDelay	0.638835	638835	1	1
5.86884	Src2	0	523	FullDelay	0.638835	638835	1	1
5.87363	Src2	0	521	LastDelay	0.663631	663631	1	1
5.87363	Src2	0	521	FullDelay	0.663631	663631	1	1
5.88204	Src2	0	525	LastDelay	0.632035	632035	1	1
5.88204	Src2	0	525	FullDelay	0.632035	632035	1	1
5.88683	Src1	0	523	LastDelay	0.656831	656831	1	1
5.88683	Src1	0	523	FullDelay	0.656831	656831	1	1
5.89404	Src2	0	527	LastDelay	0.624035	624035	1	1
5.89404	Src2	0	527	FullDelay	0.624035	624035	1	1
5.89883	Src2	0	522	LastDelay	0.678831	678831	1	1
5.89883	Src2	0	522	FullDelay	0.678831	678831	1	1
5.90724	Src2	0	530	LastDelay	0.607235	607235	1	1
5.90724	Src2	0	530	FullDelay	0.607235	607235	1	1
5.91083	Src1	0	525	LastDelay	0.660831	660831	1	1
5.91083	Src1	0	525	FullDelay	0.660831	660831	1	1
5.91924	Src2	0	531	LastDelay	0.609235	609235	1	1
5.91924	Src2	0	531	FullDelay	0.609235	609235	1	1
5.92283	Src2	0	524	LastDelay	0.682831	682831	1	1
5.92283	Src2	0	524	FullDelay	0.682831	682831	1	1
5.93124	Src1	0	532	LastDelay	0.611235	611235	1	1
5.93124	Src1	0	532	FullDelay	0.611235	611235	1	1
5.93603	Src1	0	524	LastDelay	0.696031	696031	1	1
5.93603	Src1	0	524	FullDelay	0.696031	696031	1	1
5.94444	Src2	0	533	LastDelay	0.614435	614435	1	1
5.94444	Src2	0	533	FullDelay	0.614435	614435	1	1
5.95644	Src1	0	534	LastDelay	0.616435	616435	1	1
5.95644	Src1	0	534	FullDelay	0.616435	616435	1	1
5.96844	Src1	0	535	LastDelay	0.618435	618435	1	1
5.96844	Src1	0	535	FullDelay	0.618435	618435	1	1
5.98044	Src2	0	535	LastDelay	0.630435	630435	1	1
5.98044	Src2	0	535	FullDelay	0.630435	630435	1	1
5.99364	Src1	0	536	LastDelay	0.633635	633635	1	1
5.99364	Src1	0	536	FullDelay	0.633635	633635	1	1
6.00564	Src1	0	537	LastDelay	0.635635	635635	1	1
6.00564	Src1	0	537	FullDelay	0.635635	635635	1	1
6.01763	Src2	0	536	LastDelay	0.657631	657631	1	1
6.01763	Src2	0	536	FullDelay	0.657631	657631	1	1
6.01884	Src1	0	539	LastDelay	0.628835	628835	1	1
6.01884	Src1	0	539	FullDelay	0.628835	628835	1	1
6.03084	Src1	0	540	LastDelay	0.630835	630835	1	1
6.03084	Src1	0	540	FullDelay	0.630835	630835	1	1
6.04163	Src2	0	539	LastDelay	0.651631	651631	1	1
6.04163	Src2	0	539	FullDelay	0.651631	651631	1	1
6.04404	Src1	0	542	LastDelay	0.624035	624035	1	1
6.04404	Src1	0	542	FullDelay	0.624035	624035	1	1
6.05483	Src2	0	541	LastDelay	0.644831	644831	1	1
6.05483	Src2	0	541	FullDelay	0.644831	644831	1	1
6.05604	Src1	0	543	LastDelay	0.626035	626035	1	1
6.05604	Src1	0	543	FullDelay	0.626035	626035	1	1
6.06683	Src1	0	541	LastDelay	0.656831	656831	1	1
6.06683	Src1	0	541	FullDelay	0.656831	656831	1	1
6.06924	Src1	0	545	LastDelay	0.619235	619235	1	1
6.06924	Src1	0	545	FullDelay	0.619235	619235	1	1
6.07883	Src2	0	542	LastDelay	0.658831	658831	1	1
6.07883	Src2	0	542	FullDelay	0.658831	658831	1	1
6.08124	Src2	0	547	LastDelay	0.611235	611235	1	1
6.08124	Src2	0	547	FullDelay	0.611235	611235	1	1
6.09083	Src2	0	544	LastDelay	0.650831	650831	1	1
6.09083	Src2	0	544	FullDelay	0.650831	650831	1	1
6.09444	Src2	0	548	LastDelay	0.614435	614435	1	1
6.09444	Src2	0	548	FullDelay	0.614435	614435	1	1
6.10403	Src1	0	544	LastDelay	0.664031	664031	1	1
6.10403	Src1	0	544	FullDelay	0.664031	664031	1	1
6.10644	Src2	0	549	LastDelay	0.616435	616435	1	1
6.10644	Src2	0	549	FullDelay	0.616435	616435	1	1
6.11844	Src1	0	550	LastDelay	0.618435	618435	1	1
6.11844	Src1	0	550	FullDelay	0.618435	618435	1	1
6.13044	Src1	0	551	LastDelay	0.620435	620435	1	1
6.13044	Src1	0	551	FullDelay	0.620435	620435	1	1
6.14364	Src1	0	552	LastDelay	0.623635	623635	1	1
6.14364	Src1	0	552	FullDelay	0.623635	623635	1	1
6.15564	Src2	0	552	LastDelay	0.635635	635635	1	1
6.15564	Src2	0	552	FullDelay	0.635635	635635	1	1
6.16764	Src1	0	553	LastDelay	0.637635	637635	1	1
6.16764	Src1	0	553	FullDelay	0.637635	637635	1	1
6.18084	Src2	0	553	LastDelay	0.650835	650835	1	1
6.18084	Src2	0	553	FullDelay	0.650835	650835	1	1
6.19284	Src1	0	555	LastDelay	0.642835	642835	1	1
6.19284	Src1	0	555	FullDelay	0.642835	642835	1	1
6.20604	Src1	0	557	LastDelay	0.636035	636035	1	1
6.20604	Src1	0	557	FullDelay	0.636035	636035	1	1
6.20963	Src2	0	554	LastDelay	0.669631	669631	1	1
6.20963	Src2	0	554	FullDelay	0.669631	669631	1	1
6.21804	Src1	0	558	LastDelay	0.638035	638035	1	1
6.21804	Src1	0	558	FullDelay	0.638035	638035	1	1
6.22283	Src2	0	556	LastDelay	0.662831	662831	1	1
6.22283	Src2	0	556	FullDelay	0.662831	662831	1	1
6.23124	Src1	0	560	LastDelay	0.631235	631235	1	1
6.23124	Src1	0	560	FullDelay	0.631235	631235	1	1
6.23483	Src2	0	557	LastDelay	0.664831	664831	1	1
6.23483	Src2	0	557	FullDelay	0.664831	664831	1	1
6.24324	Src1	0	562	LastDelay	0.623235	623235	1	1
6.24324	Src1	0	562	FullDelay	0.623235	623235	1	1
6.24683	Src2	0	559	LastDelay	0.656831	656831	1	1
6.24683	Src2	0	559	FullDelay	0.656831	656831	1	1
6.25524	Src1	0	563	LastDelay	0.625235	625235	1	1
6.25524	Src1	0	563	FullDelay	0.625235	625235	1	1
6.26844	Src2	0	564	LastDelay	0.628435	628435	1	1
6.26844	Src2	0	564	FullDelay	0.628435	628435	1	1
6.26967	Src2	0	562	LastDelay	0.649666	649666	1	1
6.26967	Src2	0	562	FullDelay	0.649666	649666	1	1
6.28044	Src2	0	566	LastDelay	0.620435	620435	1	1
6.28044	Src2	0	566	FullDelay	0.620435	620435	1	1
6.28283	Src1	0	564	LastDelay	0.642831	642831	1	1
6.28283	Src1	0	564	FullDelay	0.642831	642831	1	1
6.29244	Src1	0	567	LastDelay	0.622435	622435	1	1
6.29244	Src1	0	567	FullDelay	0.622435	622435	1	1
6.30564	Src2	0	567	LastDelay	0.635635	635635	1	1
6.30564	Src2	0	567	FullDelay	0.635635	635635	1	1
6.31764	Src1	0	569	LastDelay	0.627635	627635	1	1
6.31764	Src1	0	569	FullDelay	0.627635	627635	1	1
6.32964	Src1	0	570	LastDelay	0.629635	629635	1	1
6.32964	Src1	0	570	FullDelay	0.629635	629635	1	1
6.34284	Src2	0	570	LastDelay	0.642835	642835	1	1
6.34284	Src2	0	570	FullDelay	0.642835	642835	1	1
6.35484	Src1	0	571	LastDelay	0.644835	644835	1	1
6.35484	Src1	0	571	FullDelay	0.644835	644835	1	1
6.36684	Src1	0	572	LastDelay	0.646835	646835	1	1
6.36684	Src1	0	572	FullDelay	0.646835	646835	1	1
6.38004	Src1	0	574	LastDelay	0.640035	640035	1	1
6.38004	Src1	0	574	FullDelay	0.640035	640035	1	1
6.38963	Src2	0	573	LastDelay	0.659631	659631	1	1
6.38963	Src2	0	573	FullDelay	0.659631	659631	1	1
6.39204	Src1	0	575	LastDelay	0.642035	642035	1	1
6.39204	Src1	0	575	FullDelay	0.642035	642035	1	1
6.40283	Src2	0	574	LastDelay	0.662831	662831	1	1
6.40283	Src2	0	574	FullDelay	0.662831	662831	1	1
6.40524	Src1	0	576	LastDelay	0.645235	645235	1	1
6.40524	Src1	0	576	FullDelay	0.645235	645235	1	1
6.41724	Src1	0	578	LastDelay	0.637235	637235	1	1
6.41724	Src1	0	578	FullDelay	0.637235	637235	1	1
6.42563	Src2	0	575	LastDelay	0.675631	675631	1	1
6.42563	Src2	0	575	FullDelay	0.675631	675631	1	1
6.42924	Src2	0	579	LastDelay	0.639235	639235	1	1
6.42924	Src2	0	579	FullDelay	0.639235	639235	1	1
6.43883	Src2	0	577	LastDelay	0.668831	668831	1	1
6.43883	Src2	0	577	FullDelay	0.668831	668831	1	1
6.44244	Src1	0	581	LastDelay	0.632435	632435	1	1
6.44244	Src1	0	581	FullDelay	0.632435	632435	1	1
6.45444	Src1	0	582	LastDelay	0.634435	634435	1	1
6.45444	Src1	0	582	FullDelay	0.634435	634435	1	1
6.46163	Src2	0	580	LastDelay	0.661631	661631	1	1
6.46163	Src2	0	580	FullDelay	0.661631	661631	1	1
6.46764	Src2	0	582	LastDelay	0.647635	647635	1	1
6.46764	Src2	0	582	FullDelay	0.647635	647635	1	1
6.47483	Src2	0	581	LastDelay	0.664831	664831	1	1
6.47483	Src2	0	581	FullDelay	0.664831	664831	1	1
6.47964	Src1	0	584	LastDelay	0.639635	639635	1	1
6.47964	Src1	0	584	FullDelay	0.639635	639635	1	1
6.49164	Src1	0	585	LastDelay	0.641635	641635	1	1
6.49164	Src1	0	585	FullDelay	0.641635	641635	1	1
6.50484	Src2	0	586	LastDelay	0.644835	644835	1	1
6.50484	Src2	0	586	FullDelay	0.644835	644835	1	1
6.51684	Src2	0	587	LastDelay	0.646835	646835	1	1
6.51684	Src2	0	587	FullDelay	0.646835	646835	1	1
6.52884	Src1	0	588	LastDelay	0.648835	648835	1	1
6.52884	Src1	0	588	FullDelay	0.648835	648835	1	1
6.54084	Src2	0	589	LastDelay	0.650835	650835	1	1
6.54084	Src2	0	589	FullDelay	0.650835	650835	1	1
6.55404	Src1	0	591	LastDelay	0.644035	644035	1	1
6.55404	Src1	0	591	FullDelay	0.644035	644035	1	1
6.56604	Src1	0	592	LastDelay	0.646035	646035	1	1
6.56604	Src1	0	592	FullDelay	0.646035	646035	1	1
6.57924	Src2	0	592	LastDelay	0.659235	659235	1	1
6.57924	Src2	0	592	FullDelay	0.659235	659235	1	1
6.58163	Src2	0	591	LastDelay	0.671631	671631	1	1
6.58163	Src2	0	591	FullDelay	0.671631	671631	1	1
6.59124	Src2	0	593	LastDelay	0.661235	661235	1	1
6.59124	Src2	0	593	FullDelay	0.661235	661235	1	1
6.60324	Src2	0	595	LastDelay	0.653235	653235	1	1
6.60324	Src2	0	595	FullDelay	0.653235	653235	1	1
6.61644	Src2	0	596	LastDelay	0.656435	656435	1	1
6.61644	Src2	0	596	FullDelay	0.656435	656435	1	1
6.61763	Src1	0	595	LastDelay	0.667631	667631	1	1
6.61763	Src1	0	595	FullDelay	0.667631	667631	1	1
6.62844	Src1	0	598	LastDelay	0.648435	648435	1	1
6.62844	Src1	0	598	FullDelay	0.648435	648435	1	1
6.63083	Src1	0	596	LastDelay	0.670831	670831	1	1
6.63083	Src1	0	596	FullDelay	0.670831	670831	1	1
6.64164	Src2	0	599	LastDelay	0.651635	651635	1	1
6.64164	Src2	0	599	FullDelay	0.651635	651635	1	1
6.65364	Src1	0	600	LastDelay	0.653635	653635	1	1
6.65364	Src1	0	600	FullDelay	0.653635	653635	1	1
6.65487	Src1	0	599	LastDelay	0.664866	664866	1	1
6.65487	Src1	0	599	FullDelay	0.664866	664866	1	1
6.66564	Src1	0	602	LastDelay	0.645635	645635	1	1
6.66564	Src1	0	602	FullDelay	0.645635	645635	1	1
6.67884	Src1	0	604	LastDelay	0.638835	638835	1	1
6.67884	Src1	0	604	FullDelay	0.638835	638835	1	1
6.68963	Src2	0	601	LastDelay	0.679631	679631	1	1
6.68963	Src2	0	601	FullDelay	0.679631	679631	1	1
6.69087	Src2	0	604	LastDelay	0.650866	650866	1	1
6.69087	Src2	0	604	FullDelay	0.650866	650866	1	1
6.70284	Src1	0	606	LastDelay	0.642835	642835	1	1
6.70284	Src1	0	606	FullDelay	0.642835	642835	1	1
6.71604	Src2	0	606	LastDelay	0.656035	656035	1	1
6.71604	Src2	0	606	FullDelay	0.656035	656035	1	1
6.72804	Src1	0	607	LastDelay	0.658035	658035	1	1
6.72804	Src1	0	607	FullDelay	0.658035	658035	1	1
6.74004	Src1	0	608	LastDelay	0.660035	660035	1	1
6.74004	Src1	0	608	FullDelay	0.660035	660035	1	1
6.75204	Src2	0	609	LastDelay	0.662035	662035	1	1
6.75204	Src2	0	609	FullDelay	0.662035	662035	1	1
6.76524	Src1	0	610	LastDelay	0.665235	665235	1	1
6.76524	Src1	0	610	FullDelay	0.665235	665235	1	1
6.77724	Src1	0	611	LastDelay	0.667235	667235	1	1
6.77724	Src1	0	611	FullDelay	0.667235	667235	1	1
6.79044	Src1	0	613	LastDelay	0.660435	660435	1	1
6.79044	Src1	0	613	FullDelay	0.660435	660435	1	1
6.79763	Src2	0	610	LastDelay	0.697631	697631	1	1
6.79763	Src2	0	610	FullDelay	0.697631	697631	1	1
6.80244	Src2	0	613	LastDelay	0.672435	672435	1	1
6.80244	Src2	0	613	FullDelay	0.672435	672435	1	1
6.81444	Src2	0	614	LastDelay	0.674435	674435	1	1
6.81444	Src2	0	614	FullDelay	0.674435	674435	1	1
6.82764	Src1	0	616	LastDelay	0.667635	667635	1	1
6.82764	Src1	0	616	FullDelay	0.667635	667635	1	1
6.83363	Src1	0	614	LastDelay	0.693631	693631	1	1
6.83363	Src1	0	614	FullDelay	0.693631	693631	1	1
6.83964	Src2	0	617	LastDelay	0.669635	669635	1	1
6.83964	Src2	0	617	FullDelay	0.669635	669635	1	1
6.84683	Src2	0	615	LastDelay	0.696831	696831	1	1
6.84683	Src2	0	615	FullDelay	0.696831	696831	1	1
6.85284	Src2	0	618	LastDelay	0.672835	672835	1	1
6.85284	Src2	0	618	FullDelay	0.672835	672835	1	1
6.85883	Src1	0	617	LastDelay	0.688831	688831	1	1
6.85883	Src1	0	617	FullDelay	0.688831	688831	1	1
6.86484	Src1	0	621	LastDelay	0.654835	654835	1	1
6.86484	Src1	0	621	FullDelay	0.654835	654835	1	1
6.87684	Src1	0	622	LastDelay	0.656835	656835	1	1
6.87684	Src1	0	622	FullDelay	0.656835	656835	1	1
6.88163	Src2	0	620	LastDelay	0.681631	681631	1	1
6.88163	Src2	0	620	FullDelay	0.681631	681631	1	1
